tipo_de_entidad,codigo_de_entidad,nombre_entidad,codigo_del_departamento,nombre_del_departamento,region,codigo_del_municipio,nombre_del_municipio,fecha_de_corte,cartera_de_creditos,categoria_a_riesgo_bajo_credito_de_vivienda,categoria_b_riesgo_intermedio_credito_de_vivienda,categoria_c_riesgo_alto_credito_de_vivienda,"categoria_a_riesgo_bajo_garantia_idonea,_creditos_y_leasing_de_consumo","Categoria_b_riesgo_intermedio_garantia_idonea,_creditos_y_leasing_de_consumo","categoria_c_riesgo_alto_garantia_idonea,_creditos_y_leasing_de_consumo","categoria_a_riesgo_bajo_garantia_idonea,_creditos_y_leasing_comerciales","categoria_b_riesgo_intermedio_garantia_idonea,_creditos_y_leasing_de_consumo","categoria_c_riesgo_alto_garantia_idonea,_creditos_y_leasing_comerciales",categoria_a_riesgo_bajo_bienes_dados_en_leasing,categoria_b_riesgo_intermedio_bienes_dados_en_leasing,categoria_c_riesgo_alto_bienes_dados_en_leasing,categoria_a_riesgo_bajo_microcreditos_garantia_idonea,categoria_b_riesgo_intermedio_microcreditos_garantia_idonea,categoria_c_riesgo_alto_microcreditos_garantia_idonea
1,65,Leasing Bolivar,4,Bolivar,Caribe,433,MAHATES,2025-09-30,229832.06,0.0,0.0,0.0,237656.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,21,Santander,Andina,176,CHIMA,2025-09-30,8889092415.69,167133565.0,0.0,0.0,1037616204.0,0.0,16766441.0,1521391915.0,22514217.0,29613125.0,0.0,0.0,0.0,5945063415.0,273800864.0,245143749.0
1,52,Bancamía S.A.,10,Cordoba,Caribe,1,MONTERIA,2025-09-30,37185543172.17,0.0,0.0,0.0,4273330.87,0.0,6463179.92,2146979778.67,167933024.79,65304262.62,0.0,0.0,0.0,34136711572.559998,900100983.95,1781335260.4899998
22,1,Cooperativa Financiera De Antioquia Cfa,3,Bogota,Andina,1,BOGOTA,2025-09-30,4967912851252.9,9037028939.39,253869635.74,94500771.68,435028289.14,0.0,0.0,4915678728761.7,30308867120.2,195579197684.12,0.0,0.0,0.0,0.0,0.0,0.0
1,7,Bancolombia,5,Boyaca,Andina,999,TOTAL BOYACA,2025-09-30,883881566745.71,224505891914.22998,4472573217.04,10164343193.83,350720681428.54004,7867193465.33,36297282215.75,276397987525.22003,4428936982.47,17629412309.91,0.0,0.0,0.0,15792524612.42,280832916.69,704266362.34
1,13,Bbva Colombia,31,Guaviare,Amazonía,999,TOTAL GUAVIARE,2025-09-30,73690758361.67,12689730779.72,131028785.81,86141664.45,53597004982.32,553962502.49,5060740084.17,8526680692.419999,0.0,85096163.53,0.0,0.0,0.0,0.0,0.0,0.0
4,118,Crezcamos S.A.,15,Magdalena,Caribe,189,CIENAGA,2025-09-30,1275073501.16,0.0,0.0,0.0,0.0,0.0,0.0,45179792.51,0.0,0.0,0.0,0.0,0.0,1215908604.54,33118856.76,82093498.11
1,6,Itaú Banco Itaú.,21,Santander,Andina,1,BUCARAMANGA,2025-09-30,482929867177.8,182772415959.84,256120688.62,2831958396.12,154844682193.88998,1646831271.66,7865548239.44,123377663822.86,27660018264.55,10766512038.52,0.0,0.0,0.0,0.0,0.0,0.0
1,2,Jfk Cooperativa Financiera,24,Valle Del Cauca,Pacífica,520,PALMIRA,2025-09-30,145580894938.31,908240565.0,47224906.0,49649300.0,138785228405.35,899186361.07,3758676081.34,7349346224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,1,Antioquia,Andina,150,CAROLINA,2025-09-30,1138293.06,0.0,0.0,0.0,962193.92,0.0,2830337.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,14,Guajira,Caribe,78,BARRANCAS,2025-09-30,2148363225.96,0.0,0.0,0.0,2200243892.75,2803844.0,85883670.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,121,Financiera Juriscoop C.F.,9,Cesar,Caribe,999,TOTAL CESAR,2025-09-30,25407589321.27,0.0,0.0,0.0,25364681110.84,821680047.03,510492972.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,13,Huila,Andina,660,SALADOBLANCO,2025-09-30,7857502.31,0.0,0.0,0.0,8124389.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,13,Huila,Andina,349,HOBO,2025-09-30,12774610042.97,137743053.0,0.0,17492675.0,1980831489.0,38554116.0,254157768.0,3543850583.0,34901957.0,610751032.0,0.0,0.0,0.0,6581449559.0,274527689.0,856246105.0
1,7,Bancolombia,21,Santander,Andina,432,MALAGA,2025-09-30,31955460591.63,11705411394.029999,144569805.91,339786796.75,14813843135.3,206519358.15,1086348745.51,3321732773.1200004,114119442.07,190660572.56,0.0,0.0,0.0,1099364584.01,48671248.31,22995861.95
1,62,Mibanco S.A.,21,Santander,Andina,999,TOTAL SANTANDER,2025-09-30,151769323531.26,1577640237.3799999,29075176.79,46917167.88,0.0,0.0,0.0,24771071695.79,140990652.94,1439826845.76,0.0,0.0,0.0,126027758524.43001,937848665.8,4096079494.23
1,1,Cooperativa Financiera De Antioquia Cfa,1,Antioquia,Andina,212,COPACABANA,2025-09-30,44794784198.24,19858635967.26,150265565.32,2614654.83,23160904326.949997,795590094.12,1353493169.8500001,1366024308.1499999,131449970.03,484972699.02,0.0,0.0,0.0,0.0,0.0,0.0
4,124,"""Rappipay""",34,Nacional,Nacional,5,TOTAL NACIONAL,2025-09-30,18115189157.65,0.0,0.0,0.0,18918704479.91,48100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,Cooperativa Financiera De Antioquia Cfa,14,Guajira,Caribe,999,TOTAL GUAJIRA,2025-09-30,159583556876.63,23779887763.32,461654414.32,591317158.05,120621149675.64,3606982765.17,7591091262.48,12539575657.39,765090872.94,2230506030.46,0.0,0.0,0.0,0.0,0.0,0.0
1,42,"Bnp Paribas Colombia (La ""Sociedad"")",3,Bogota,Andina,1,BOGOTA,2025-09-30,16231953020662.6,3059323527681.8203,42412834752.97,132611155260.85,6053632191125.6,104516098386.4,299567974426.98,6979769297348.41,136924323462.26,288657769196.73,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,5,Boyaca,Andina,837,TUTA,2025-09-30,263824158.68,0.0,0.0,0.0,272299479.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,5,Boyaca,Andina,215,CORRALES,2025-09-30,31284070.67,0.0,0.0,0.0,29691001.82,2590382.91,2067455.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,25,Arauca,Orinoquía,999,TOTAL ARAUCA,2025-09-30,11740507140.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11531822689.67,207241978.11,392839586.41999996
1,51,Ban100 S.A.,1,Antioquia,Andina,895,ZARAGOZA,2025-09-30,125810232.66,0.0,0.0,0.0,129901368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,Bancolombia,10,Cordoba,Caribe,162,CERETE,2025-09-30,79219212040.69,15344029475.42,210142535.48,1088896159.2,35810829492.8,1369591084.71,4863601201.719999,25597669915.09,172769874.68,1910086724.01,0.0,0.0,0.0,2025355957.67,15600000.0,124282503.5
1,57,Banco Pichincha S.A.,23,Tolima,Andina,1,IBAGUE,2025-09-30,67313655983.53,0.0,0.0,0.0,69330520468.85999,373669365.03,672660243.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,Jfk Cooperativa Financiera,10,Cordoba,Caribe,1,MONTERIA,2025-09-30,451677871432.53,8604096485.279999,0.0,275540323.0,445973170231.46,3429847652.86,15363274555.490002,1752282946.0,0.0,857872785.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,11,Cundinamarca,Andina,736,SESQUILE,2025-09-30,261351775.34,0.0,0.0,0.0,244259642.37,30875585.76,11559696.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,9,Cesar,Caribe,11,AGUACHICA,2025-09-30,49979918819.38,1119516319.0,132835375.0,0.0,3918362470.91,79230373.0,460503658.0,14178929969.12,644669339.0,5869923525.0,0.0,0.0,0.0,27996346774.0,1365150530.0,4699962345.0
1,65,Leasing Bolivar,21,Santander,Andina,780,SURATA,2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13,Bbva Colombia,26,Casanare,Orinoquía,250,PAZ DE ARIPORO,2025-09-30,65641216074.99,4875991338.089999,129183656.61,608776842.13,37803097103.89,416447600.55,3763929793.55,23216423366.49,464611033.91,848152238.93,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,20,Risaralda,Andina,383,LA CELIA,2025-09-30,123488272.15,0.0,0.0,0.0,127170038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,21,Santander,Andina,255,EL PLAYON,2025-09-30,2697937.39,0.0,0.0,0.0,2789576.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,17,Nariño,Pacífica,573,PUERRES,2025-09-30,20834721463.99,128569478.0,0.0,0.0,1100013881.0,0.0,0.0,917233636.0,29752439.0,77099412.0,0.0,0.0,0.0,18183866220.0,429642312.0,1069895192.0
1,51,Ban100 S.A.,17,Nariño,Pacífica,1,PASTO,2025-09-30,6539685951.88,0.0,0.0,0.0,5000708181.06,89964590.63,38548519.0,0.0,0.0,0.0,0.0,0.0,0.0,1449765059.33,99047474.5,332663194.19
4,128,Nu O Nu Financiera,24,Valle Del Cauca,Pacífica,1,CALI,2025-09-30,118068181568.88,0.0,0.0,0.0,118735684470.2,3306657919.32,9288662675.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,1,Antioquia,Andina,206,CONCEPCION,2025-09-30,43950893.19,0.0,0.0,0.0,44706756.86,0.0,6193747.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,11,Cundinamarca,Andina,885,YACOPI,2025-09-30,107178829.05,0.0,0.0,0.0,111655995.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,42,"Bnp Paribas Colombia (La ""Sociedad"")",21,Santander,Andina,1,BUCARAMANGA,2025-09-30,665131590937.62,160947872572.9,2377979556.2,6135439572.58,359740142805.13,3868894217.14,11613858260.869999,137782798792.96,802035246.62,11886483130.779999,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,1,Antioquia,Andina,667,SAN RAFAEL,2025-09-30,189779849.87,0.0,0.0,0.0,196149054.51999998,1171572.36,2471978.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,118,Crezcamos S.A.,34,Nacional,Nacional,5,TOTAL NACIONAL,2025-09-30,340928933009.83,3373058223.37,304447189.84,82671059.0,53055838253.73,1373689247.89,1080304608.37,74396428212.86,2948536535.52,14633190199.7,0.0,0.0,0.0,203610536534.37,4738824407.94,13551545466.119999
4,128,Nu O Nu Financiera,9,Cesar,Caribe,999,TOTAL CESAR,2025-09-30,18275372079.24,0.0,0.0,0.0,18187550051.56,757176185.19,1576163808.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,8,Cauca,Pacífica,137,CALDONO,2025-09-30,21634890508.95,0.0,0.0,0.0,1316298798.0,29549774.0,0.0,1252146756.0,44375321.0,57605990.0,0.0,0.0,0.0,17745908963.0,1032381000.0,1316865504.0
4,128,Nu O Nu Financiera,8,Cauca,Pacífica,364,JAMBALO,2025-09-30,14052679.69,0.0,0.0,0.0,14418163.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,20,Risaralda,Andina,572,PUEBLO RICO,2025-09-30,111425996.12,0.0,0.0,0.0,116923065.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,4,Bolivar,Caribe,744,SIMITI,2025-09-30,32841691219.34,175236496.0,0.0,0.0,1187294027.43,69173593.0,0.0,12452909194.0,717637529.0,770928417.0,0.0,0.0,0.0,17382942795.0,762156876.0,1596970739.0
1,51,Ban100 S.A.,24,Valle Del Cauca,Pacífica,147,CARTAGO,2025-09-30,6120301197.53,0.0,0.0,0.0,6265515830.45,42141352.86,71408484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,9,Cesar,Caribe,238,EL COPEY,2025-09-30,118376362.81,0.0,0.0,0.0,118097181.82,6331116.12,14858219.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,18,N. Santander,Andina,313,GRAMALOTE,2025-09-30,4721731.16,0.0,0.0,0.0,4870204.82,0.0,67848.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,68,Banco Contactar,13,Huila,Andina,6,ACEVEDO,2025-09-30,4352477604.0,0.0,0.0,0.0,4581141.49,0.0,0.0,47000000.0,0.0,0.0,0.0,0.0,0.0,4304147686.23,33959005.4,19036500.0
1,39,Banco Davivienda,9,Cesar,Caribe,1,VALLEDUPAR,2025-09-30,616613607551.99,381782386669.4,11497620114.62,34119075921.600002,122159919160.98999,2267386736.0,7286739402.37,83159494440.85,3711149257.8,11941953161.98,0.0,0.0,0.0,13969204.4,0.0,0.0
1,1,Cooperativa Financiera De Antioquia Cfa,18,N. Santander,Andina,518,PAMPLONA,2025-09-30,49395186546.24,10770327454.76,124976617.6,178031562.35,35054091215.43,884982687.23,1526094891.56,2810246838.23,459550851.31,486100242.17,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,1,Antioquia,Andina,206,CONCEPCION,2025-09-30,524747.74,0.0,0.0,0.0,542570.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,5,Confiar Cooperativa Financiera,11,Cundinamarca,Andina,754,SOACHA,2025-09-30,15519419971.0,5450621100.0,188529338.0,381281616.0,7659376463.0,71343304.0,181527182.0,761839478.0,0.0,107000669.0,0.0,0.0,0.0,1398930100.0,9567883.0,55750518.0
4,128,Nu O Nu Financiera,11,Cundinamarca,Andina,335,GUAYABETAL,2025-09-30,25185974.18,0.0,0.0,0.0,25289025.33,715816.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,5,Boyaca,Andina,114,BUSBANZA,2025-09-30,4006500.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4721264.39,1937788.88
1,65,Leasing Bolivar,8,Cauca,Pacífica,517,PAEZ,2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,21,Santander,Andina,745,SIMACOTA,2025-09-30,11598689071.02,32103233.0,0.0,0.0,1453936766.0,0.0,0.0,1683256765.0,225420658.0,158596036.0,0.0,0.0,0.0,8118494554.0,260493371.0,168997629.0
1,65,Leasing Bolivar,20,Risaralda,Andina,440,MARSELLA,2025-09-30,4795008.92,0.0,0.0,0.0,4957877.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,39,Banco Davivienda,11,Cundinamarca,Andina,758,SOPO,2025-09-30,100209870137.02,24247849573.739998,262981119.49,973551907.06,14485620862.93,148596515.38,321097598.59000003,59181875261.37,0.0,453123738.98,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,5,Boyaca,Andina,172,CHINAVITA,2025-09-30,13212840.1,0.0,0.0,0.0,13662316.950000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,49,Av Villas,26,Casanare,Orinoquía,1,YOPAL,2025-09-30,41610047941.82,4834378787.0,15701698.0,143473090.0,37365995432.73,111204371.0,564130597.09,16275982.0,0.0,23327459.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,11,Cundinamarca,Andina,214,COTA,2025-09-30,3069545588.86,0.0,0.0,0.0,3090020547.5099998,89818304.35,222559004.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,15,Magdalena,Caribe,318,GUAMAL,2025-09-30,20170656682.89,0.0,0.0,0.0,2032825333.0,5544880.0,0.0,5040525832.0,66465397.0,246506513.0,0.0,0.0,0.0,12743544376.0,289889129.0,1138288510.0
1,43,Banco Agrario De Colombia O Banagrario.,17,Nariño,Pacífica,696,SANTA BARBARA,2025-09-30,6299912548.32,194025887.0,0.0,0.0,526969380.0,0.0,0.0,11135436.0,0.0,279378390.0,0.0,0.0,0.0,5077324437.0,143028068.0,818692105.0
1,59,Leasing Corficolombiana,11,Cundinamarca,Andina,293,GACHALA,2025-09-30,4752324.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4800328.05,0.0,0.0
1,59,Leasing Corficolombiana,17,Nariño,Pacífica,678,SAMANIEGO,2025-09-30,820421817.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806126036.14,6057270.85,17715476.740000002
1,65,Leasing Bolivar,24,Valle Del Cauca,Pacífica,275,FLORIDA,2025-09-30,305772148.35,0.0,0.0,0.0,316187805.32000005,0.0,3425769.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13,Bbva Colombia,21,Santander,Andina,81,BARRANCABERMEJA,2025-09-30,391686971305.02,89963320914.54001,950968415.98,4485546191.139999,209535192512.15002,3570546373.97,27713150563.63,93195701228.07,33587086.0,828717595.69,0.0,0.0,0.0,0.0,0.0,0.0
1,30,Banco Caja Social,26,Casanare,Orinoquía,999,TOTAL CASANARE,2025-09-30,38040714385.01,8481431685.13,0.0,1095689879.25,16858690223.61,37036639.97,617522645.27,5964999529.4,0.0,114296382.98,0.0,0.0,0.0,6689023594.42,27957884.57,484625222.97
1,43,Banco Agrario De Colombia O Banagrario.,17,Nariño,Pacífica,79,BARBACOAS,2025-09-30,18539450667.67,0.0,0.0,0.0,1677335435.0,0.0,79358401.0,1863484778.0,33054435.0,16108000.0,0.0,0.0,0.0,13079834722.0,375194649.0,2699859152.0
1,13,Bbva Colombia,21,Santander,Andina,999,TOTAL SANTANDER,2025-09-30,3470510279493.0,968164700072.13,8339504534.04,21115958977.81,1152636383357.5999,13712799523.49,107710053108.79001,1360966426845.45,19819027749.87,25543558316.449997,0.0,0.0,0.0,0.0,0.0,0.0
1,6,Itaú Banco Itaú.,24,Valle Del Cauca,Pacífica,520,PALMIRA,2025-09-30,98398134507.34,4689909947.0,70663434.68,22532383.0,16178516687.78,114545695.68,911308093.55,76889236990.65001,1946218814.0,787545750.7,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,1,Antioquia,Andina,686,SANTA ROSA DE OSOS,2025-09-30,43857174530.53,1940664045.0,0.0,26789489.0,8266129369.42,72684207.0,372137720.0,20301882706.0,2203045332.0,1012283379.0,0.0,0.0,0.0,12372085826.0,183160752.0,920324616.0
1,65,Leasing Bolivar,18,N. Santander,Andina,820,TOLEDO,2025-09-30,4843282.35,0.0,0.0,0.0,5007789.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,24,Valle Del Cauca,Pacífica,834,TULUA,2025-09-30,36080493053.16,1026653264.0,0.0,22078939.0,5257627719.0,62483713.0,188282684.0,12865152106.0,700855270.0,1517487328.0,0.0,0.0,0.0,14913529836.0,560593810.0,2414916863.0
1,65,Leasing Bolivar,18,N. Santander,Andina,239,DURANIA,2025-09-30,26460210.45,0.0,0.0,0.0,27358952.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,11,Cundinamarca,Andina,123,CACHIPAY,2025-09-30,19681433.61,0.0,0.0,0.0,20733703.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,49,Av Villas,9,Cesar,Caribe,1,VALLEDUPAR,2025-09-30,170303923057.73,25063289430.0,157525355.0,586656142.0,147198874088.41,1622595915.09,6652913303.58,209351078.81,0.0,22720673.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,11,Cundinamarca,Andina,407,LENGUAZAQUE,2025-09-30,62891807.53,0.0,0.0,0.0,64848690.04,0.0,2224493.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,17,Nariño,Pacífica,411,LINARES,2025-09-30,341662.98,0.0,0.0,0.0,353267.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,11,Cundinamarca,Andina,322,GUASCA,2025-09-30,779284756.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755477813.99,18697084.19,46969353.739999995
1,43,Banco Agrario De Colombia O Banagrario.,2,Atlantico,Caribe,758,SOLEDAD,2025-09-30,18226749669.79,2345172021.0,0.0,0.0,4596940786.0,137941919.0,558073794.0,9157526343.0,2222160.0,1144746216.0,0.0,0.0,0.0,1879295751.0,63370254.0,833838311.0
1,43,Banco Agrario De Colombia O Banagrario.,1,Antioquia,Andina,649,SAN CARLOS,2025-09-30,23401469137.12,0.0,0.0,0.0,1934638348.0,11868737.0,41653423.0,1814743795.17,109529748.0,16210576.0,0.0,0.0,0.0,18513580171.0,723002103.0,1082879079.0
1,51,Ban100 S.A.,5,Boyaca,Andina,763,SOTAQUIRA,2025-09-30,62327691.52,0.0,0.0,0.0,64258313.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,11,Cundinamarca,Andina,99,BOJACA,2025-09-30,432708054.33,0.0,0.0,0.0,447092905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,13,Huila,Andina,797,TESALIA,2025-09-30,106183502.14,0.0,0.0,0.0,110084753.57000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,23,Tolima,Andina,483,NATAGAIMA,2025-09-30,6701004.42,0.0,0.0,0.0,6928610.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,23,Tolima,Andina,124,CAJAMARCA,2025-09-30,261077914.81,0.0,0.0,0.0,270533502.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,18,N. Santander,Andina,377,LABATECA,2025-09-30,96770873.82,0.0,0.0,0.0,100102883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,30,Banco Caja Social,21,Santander,Andina,81,BARRANCABERMEJA,2025-09-30,48311631047.91,10245003271.12,175083677.49,722264092.8699999,19276536603.68,115123063.65,982201481.78,8569301292.21,5949793.0,102555997.85,0.0,0.0,0.0,10321732635.1,130126591.5,357480752.32
1,65,Leasing Bolivar,31,Guaviare,Amazonía,999,TOTAL GUAVIARE,2025-09-30,190996491.43,0.0,0.0,0.0,197530831.42999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,42,"Bnp Paribas Colombia (La ""Sociedad"")",24,Valle Del Cauca,Pacífica,520,PALMIRA,2025-09-30,65963843889.27,1433015083.62,0.0,0.0,65008284193.02,587312872.48,2219999285.4,4033366.1,0.0,4730031.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,21,Santander,Andina,271,FLORIAN,2025-09-30,40816384.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34617795.76,5236124.18,4711733.92
1,65,Leasing Bolivar,11,Cundinamarca,Andina,394,LA PALMA,2025-09-30,21279914.18,0.0,0.0,0.0,20846087.54,0.0,14350485.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,53,Banco W S.A.,11,Cundinamarca,Andina,899,ZIPAQUIRA,2025-09-30,9648063055.04,0.0,0.0,0.0,182483925.23,0.0,15510517.76,551233145.47,0.0,81808079.24,0.0,0.0,0.0,8964939456.08,24965044.34,71212426.58
1,51,Ban100 S.A.,5,Boyaca,Andina,491,NOBSA,2025-09-30,93729341.38,0.0,0.0,0.0,96597105.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,21,Santander,Andina,51,ARATOCA,2025-09-30,238230145.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229207480.27,4689535.35,18885118.33
1,43,Banco Agrario De Colombia O Banagrario.,24,Valle Del Cauca,Pacífica,122,CAICEDONIA,2025-09-30,14211211336.48,450362390.0,0.0,0.0,3293380289.02,17004821.0,240506009.0,3567138375.0,1050192954.0,953836659.0,0.0,0.0,0.0,5498446024.0,161209684.0,870545306.0
1,51,Ban100 S.A.,17,Nariño,Pacífica,203,COLON,2025-09-30,56532054.78,0.0,0.0,0.0,58383241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,7,Caqueta,Amazonía,94,BELEN DE LOS ANDAQUI,2025-09-30,1533494.14,0.0,0.0,0.0,1580880.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,23,Tolima,Andina,270,FALAN,2025-09-30,11288834539.13,0.0,0.0,0.0,755371792.0,55071481.0,67281454.0,1094700847.0,65648723.0,237555679.0,0.0,0.0,0.0,7954254038.0,602703451.0,2095099816.0
1,51,Ban100 S.A.,13,Huila,Andina,530,PALESTINA,2025-09-30,15070837.76,0.0,0.0,0.0,15275530.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199750.0,0.0,0.0
1,7,Bancolombia,6,Caldas,Andina,1,MANIZALES,2025-09-30,1735510051887.29,419988142748.74005,2020132101.46,7295462865.1,414585576185.08,6401719206.11,28223724322.76,881103660893.7699,23420828038.88,16141354322.46,0.0,0.0,0.0,6758879737.05,72881180.93,405295044.3
1,65,Leasing Bolivar,21,Santander,Andina,179,CHIPATA,2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,127,"""Bold C.F."", ""Bold Cf S.A."", O ""Bold. Cf""",3,Bogota,Andina,1,BOGOTA,2025-09-30,19298125.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19702124.11,0.0,0.0
